monthly_income,income_stability_score,employment_type,avg_monthly_txn_volatility,credit_history_months,utility_payment_consistency,existing_monthly_debt,savings_to_income_ratio,num_dependents,debt_to_income_ratio,risk_label
38300.0,0.8732273245570461,salaried,0.24614080282833692,25,0.9662089814701842,6300.0,0.46798814931652855,0,0.164,0
51500.0,0.8728737486292221,unemployed,0.11158225727215776,83,0.823241380514868,12700.0,0.2151210327084457,0,0.247,0
41800.0,0.3472726935980492,salaried,0.07994358450832469,4,0.7828757601704748,2200.0,0.18930333753427062,1,0.053,1
47400.0,0.8936645763050604,gig_worker,0.35325340880464023,18,0.9089624899746277,1600.0,0.13529207684271194,0,0.034,0
19200.0,0.7203926838605537,salaried,0.2163192122590766,14,0.9660085263244915,15500.0,0.4982956744518134,0,0.807,1
24700.0,0.2886865467328859,gig_worker,0.4884723048357635,60,0.7664635921096248,3300.0,0.5955284644831208,1,0.134,2
25700.0,0.6417691149949354,gig_worker,0.3922928041680701,0,0.8879985950627733,10800.0,0.3659668368181404,2,0.42,1
36900.0,0.7848864087214631,salaried,0.15308535721444172,108,0.8937128406350096,5100.0,0.22103541439924565,1,0.138,0
20500.0,0.8347618305836806,gig_worker,0.5428536077176521,15,0.8867410287165712,5300.0,0.15347219072766372,3,0.259,1
46000.0,0.8900938301162777,self_employed,0.41783598855653814,23,0.36590190347902124,3200.0,0.3846677366090137,0,0.07,2
59500.0,0.6247470451918544,salaried,0.3423123159654742,10,0.9445677465880686,4400.0,0.2980077374757265,1,0.074,0
37800.0,0.9400987641006494,salaried,0.3652731872900614,45,0.8145183115140038,1800.0,0.1249826494316066,0,0.048,0
24100.0,0.9309344437405874,self_employed,0.573876471338226,19,0.7064091334967145,2200.0,0.12467509922025591,0,0.091,1
18300.0,0.813029221033624,self_employed,0.30250243551512024,26,0.7273950783531667,6400.0,0.23064686375514704,1,0.35,0
16100.0,0.8894357468926126,gig_worker,0.2468044419012793,25,0.8251502139324403,6800.0,0.6157017849503579,0,0.422,0
8300.0,0.4117333663057849,gig_worker,0.2712877770232481,10,0.7721356271989915,6600.0,0.26064385590062217,3,0.795,2
26100.0,0.8621823356950847,self_employed,0.44294376280666703,1,0.6745565376155186,10300.0,0.13589740230130415,1,0.395,2
25300.0,0.7476790882082811,gig_worker,0.2662971286574255,39,0.7437536801537845,8300.0,0.20231008788365593,0,0.328,1
44600.0,0.6918478111487837,self_employed,0.27552151405578734,8,0.800571183714078,1700.0,0.3390988825688101,0,0.038,0
21300.0,0.7485797627841438,salaried,0.08880364798473943,45,0.4603205616314377,1100.0,0.11474326141269275,2,0.052,1
26800.0,0.3580273226496802,unemployed,0.05645394757401599,22,0.7712277257836361,8700.0,0.6028877103111513,2,0.325,2
33900.0,0.6563657992312305,salaried,0.17855622632846443,10,0.85762850484029,1800.0,0.06770972409942641,0,0.053,0
37500.0,0.9340882984135588,salaried,0.17184325498326827,21,0.5681681697362623,6000.0,0.418164816844291,0,0.16,0
42100.0,0.3575359865528619,gig_worker,0.4279971319562846,24,0.8296899326390429,2600.0,0.11945382475104721,2,0.062,2
32200.0,0.8715472227783906,salaried,0.13752743291630612,29,0.8017825483137822,2900.0,0.39176203899005674,0,0.09,0
13600.0,0.8804251680530886,salaried,0.21586760690930965,41,0.5410104042666537,4900.0,0.12624018480237728,1,0.36,1
35900.0,0.6010260264829688,salaried,0.42033445222734594,4,0.8831867725268961,2500.0,0.09665500078036157,0,0.07,1
20400.0,0.8200700956715719,self_employed,0.27797331248487056,69,0.6277166528347445,3700.0,0.10698127766148686,1,0.181,0
52700.0,0.6723550146093619,unemployed,0.1605258667256321,12,0.7335295403836456,5100.0,0.2822974272511729,1,0.097,0
29700.0,0.5898333784403407,self_employed,0.038146109236866566,47,0.7537035789071004,9700.0,0.033652690591640784,0,0.327,0
33200.0,0.7433887211505383,self_employed,0.27910887372433274,5,0.8563065603362764,10300.0,0.18047998933186138,1,0.31,0
90000.0,0.6229506736133168,salaried,0.39607139992174917,0,0.8086105116756052,9800.0,0.1584820342023118,0,0.109,1
42500.0,0.7118411286227072,salaried,0.4467310554812136,20,0.9015959672425928,3000.0,0.30189955962787035,1,0.071,0
35600.0,0.8462814266572349,salaried,0.5515097360376033,9,0.7527273365327246,2200.0,0.22205963532869752,2,0.062,0
27300.0,0.7181202266357927,salaried,0.3983345628583761,99,0.7181617396188088,3100.0,0.07881353496019669,3,0.114,0
14300.0,0.6976706693789906,salaried,0.48589922435758975,2,0.8463342914037622,2600.0,0.12752819280587077,0,0.182,1
26200.0,0.6518247727252209,salaried,0.11136464099458827,1,0.20468824583113945,10400.0,0.12626942663852195,0,0.397,1
18100.0,0.5492356627164978,salaried,0.6279369765861871,1,0.7864363788038522,5900.0,0.12940058192363016,2,0.326,2
63100.0,0.8773585170798112,gig_worker,0.42455827056060463,5,0.7324350613074576,9000.0,0.07726590098994084,2,0.143,0
35800.0,0.83658440065225,gig_worker,0.41705394341522567,20,0.7707461838210845,1600.0,0.36382597430824226,0,0.045,1
51700.0,0.8351591693856683,unemployed,0.311610667877246,16,0.8841605885686641,10300.0,0.44435693354878464,0,0.199,0
20900.0,0.6385419531318708,self_employed,0.16713597913141062,10,0.894063675900602,2100.0,0.11783340899683095,0,0.1,1
18900.0,0.7303398932648273,salaried,0.12755950204348765,2,0.6125712347866689,4700.0,0.08550563372824421,0,0.249,0
40400.0,0.945835087876823,gig_worker,0.13414549060332312,6,0.9418770730729523,6800.0,0.19610894789259586,0,0.168,0
17700.0,0.7876939028362607,salaried,0.3121701789177505,4,0.8705060945995754,8500.0,0.12054304662755984,0,0.48,0
23100.0,0.774644719302151,self_employed,0.3196600318790677,32,0.7704469323419579,6200.0,0.06338464258781334,0,0.268,1
64500.0,0.8591714536731179,gig_worker,0.504604768559288,36,0.6024330517602117,5900.0,0.3688006290259708,3,0.091,0
23600.0,0.8136501646728445,gig_worker,0.3871204941736355,36,0.9385127073454178,2100.0,0.4829171374202573,0,0.089,0
12500.0,0.7838520622932736,unemployed,0.500591290190453,83,0.9018455615777362,2800.0,0.07975716328047577,3,0.224,2
9800.0,0.8763876864370327,gig_worker,0.19531490234572693,51,0.8907377568301577,3800.0,0.15046502770001408,2,0.388,0
11600.0,0.8493053732486262,self_employed,0.31596390606324753,16,0.9249667558757355,7500.0,0.38725259584739563,1,0.647,0
53200.0,0.8917187599096872,salaried,0.642954306283718,12,0.8649695664322746,2800.0,0.14807939733064093,1,0.053,0
21700.0,0.7944720023388677,unemployed,0.09824365259360089,59,0.9056517214406806,8700.0,0.07473964518656306,2,0.401,0
88600.0,0.5085863871453916,salaried,0.16413267810014037,22,0.5334954889831297,7100.0,0.2591908057073909,0,0.08,1
59900.0,0.8423935911807535,unemployed,0.6019016652245651,8,0.9133980040151582,5900.0,0.0824140175632124,0,0.098,1
72000.0,0.7890259448787688,salaried,0.38581573800265395,19,0.7461192237117306,3000.0,0.389112524857315,0,0.042,0
48000.0,0.35279227173666566,salaried,0.5560447141106661,116,0.5440981160537821,5300.0,0.09406413392601083,0,0.11,2
39400.0,0.6434562133413397,gig_worker,0.18352677204938353,45,0.72601805157605,900.0,0.32145238764839,0,0.023,0
18500.0,0.4437068301117259,salaried,0.09620583182809359,7,0.7846774517332773,4500.0,0.3752454754943728,2,0.243,0
29300.0,0.7208017760369863,gig_worker,0.20556075078882158,73,0.8611514798528774,400.0,0.09869014358005747,1,0.014,1
41300.0,0.6821033991720009,salaried,0.5758189240848588,95,0.8928516979973341,5200.0,0.17449847481477473,1,0.126,1
46500.0,0.5920399896686486,gig_worker,0.5959147642477727,6,0.7715112260976106,5900.0,0.338541575672051,3,0.127,1
15100.0,0.5115200722524182,self_employed,0.21027701286179848,54,0.7227501921861875,4400.0,0.15745635068389072,1,0.291,1
26500.0,0.8933497037936846,self_employed,0.5094598025621345,51,0.6163777152820953,2000.0,0.4401160967906582,0,0.075,1
28100.0,0.5414347721818198,salaried,0.47764959178571154,0,0.8929786631535493,10100.0,0.1831020860757639,2,0.359,1
27500.0,0.6483424966254092,salaried,0.33280622609415944,26,0.7846245850050512,5400.0,0.12061927171347761,2,0.196,1
16300.0,0.8380505932276998,gig_worker,0.17092633883056427,8,0.5555723265777328,4400.0,0.13363471686498116,5,0.27,2
67900.0,0.8761150244579569,salaried,0.3260360607396368,26,0.6628967487156772,3600.0,0.47152666057711773,0,0.053,0
26000.0,0.8532403345370475,salaried,0.0379340798349198,58,0.39635421120176034,1100.0,0.7567255769768565,0,0.042,0
17000.0,0.9487248402885807,self_employed,0.21147444416040018,16,0.6825729358012762,2800.0,0.5489535244325706,1,0.165,0
68700.0,0.4504066422768566,self_employed,0.2761147736824471,12,0.5102453593586329,5400.0,0.38972897692056246,1,0.079,2
59900.0,0.8307656822668305,salaried,0.10273304085793268,61,0.6793118738496906,8600.0,0.21528519128687973,2,0.144,0
31500.0,0.36019328287207153,salaried,0.19432524786661984,87,0.9749249499092133,3000.0,0.17786301469753915,0,0.095,1
9700.0,0.7075755320497623,salaried,0.15160543949147812,1,0.8516296991582959,10400.0,0.20267752621480112,1,1.072,0
22800.0,0.8794217749317503,gig_worker,0.1324466376193613,61,0.8974409231220961,5200.0,0.21489281057997764,0,0.228,0
11100.0,0.5683436439585019,salaried,0.5477470801066704,2,0.7787192312517958,15300.0,0.2851178879946309,0,1.378,2
37900.0,0.8517020100537555,unemployed,0.526775239656246,9,0.861332557730838,9000.0,0.503589557994831,0,0.237,1
21900.0,0.942235403952442,salaried,0.222085270437764,34,0.6973602399711902,14600.0,0.14445708474460214,2,0.667,0
28900.0,0.5027388941894164,salaried,0.2761240004832209,36,0.8471798454675734,5800.0,0.2304670784765435,1,0.201,1
65700.0,0.7660258891935141,self_employed,0.3387027640871097,31,0.7354644469662379,3000.0,0.17061040409630127,0,0.046,0
21000.0,0.7069009427460577,salaried,0.22714557924713755,0,0.5072448573120415,4200.0,0.7477922656873286,2,0.2,0
37100.0,0.9808011234487294,self_employed,0.20076358897150645,3,0.5760119129296088,3600.0,0.20691189947186472,4,0.097,0
42700.0,0.6706627049569766,gig_worker,0.24422443525703172,66,0.717429751052743,4900.0,0.23334822883846454,1,0.115,1
52400.0,0.4503540356679504,salaried,0.040386216752636456,2,0.8455632202020915,3700.0,0.10609969541700529,0,0.071,1
27800.0,0.8223468851425823,gig_worker,0.24083589618789475,1,0.7280843150061426,12200.0,0.36672072793592786,2,0.439,0
26300.0,0.9590650925290248,salaried,0.3362956981193014,43,0.6901910159166829,11200.0,0.2902332969279927,1,0.426,0
26000.0,0.9451630029903162,salaried,0.1347047888684138,24,0.7782197569389719,2500.0,0.1849839533231789,4,0.096,0
35300.0,0.5322236980538343,salaried,0.1905144660997315,10,0.7825065263811857,6700.0,0.2912995873072409,3,0.19,0
58700.0,0.6044261540339103,unemployed,0.29180356463274604,4,0.8155255581862414,12100.0,0.30321414439695876,2,0.206,1
25400.0,0.42923512333476055,salaried,0.5326972599828486,51,0.7398685436584389,2500.0,0.30996339708248083,1,0.098,2
5700.0,0.8100570355994784,gig_worker,0.24054617277914944,107,0.8861879569038417,1800.0,0.36995081573076793,1,0.316,0
45100.0,0.8572635198663384,self_employed,0.266958613469862,1,0.8950076336193664,3800.0,0.14534630966069287,0,0.084,0
30400.0,0.5531275469754686,salaried,0.1287570117640069,19,0.898390321305536,1400.0,0.17002256646151898,1,0.046,0
38000.0,0.8983159335425082,self_employed,0.2650788754871514,7,0.8542306144269632,12000.0,0.1650024950273377,2,0.316,0
11300.0,0.7792454690864524,gig_worker,0.3251029646007508,42,0.5267878717200559,6000.0,0.036893855670223984,0,0.531,1
22000.0,0.869576749571521,gig_worker,0.2532577214178077,10,0.8823191829724327,800.0,0.1814783499659025,0,0.036,0
43300.0,0.5758614901391479,self_employed,0.059123776010873645,30,0.8881624693342168,5700.0,0.42020318415964425,0,0.132,0
14000.0,0.5364159641413384,gig_worker,0.27996912310796174,18,0.7680903521225068,12200.0,0.19264560066524647,0,0.871,2
37100.0,0.7874475970335074,salaried,0.148288474551071,18,0.7964649311758201,4700.0,0.18060948974897142,0,0.127,0
28800.0,0.869714961714991,unemployed,0.017870048794312313,46,0.8995983981385106,4700.0,0.42322119979706235,1,0.163,0
19500.0,0.7072570295408954,gig_worker,0.1362879342197515,15,0.8039179761051489,7600.0,0.5487640078843784,3,0.39,1
18600.0,0.9314640913807277,gig_worker,0.4186596955458403,44,0.7316124049463295,8300.0,0.2989802913413586,1,0.446,0
16400.0,0.8552404760846983,gig_worker,0.15157971428028297,10,0.9273321990371884,4100.0,0.45262703565383466,4,0.25,0
30300.0,0.9139840910182209,self_employed,0.3474544711940061,4,0.9609202730982015,10900.0,0.3196598254455309,1,0.36,0
32100.0,0.9636117310188885,self_employed,0.26368121373257264,14,0.7057292437356142,2300.0,0.19517190708971716,2,0.072,0
24100.0,0.897659063812464,self_employed,0.23840280557059207,16,0.7036840754624102,3500.0,0.14103752868603106,0,0.145,0
15800.0,0.8002900867990056,salaried,0.16521180802496827,15,0.8157197817090933,3300.0,0.584105901516411,1,0.209,0
36500.0,0.44933200739380913,self_employed,0.515207241282006,39,0.6077449641369391,7300.0,0.2659776738631189,0,0.2,2
45500.0,0.9640089371525922,salaried,0.5695434965693256,19,0.731164286641715,13200.0,0.04924618865337756,2,0.29,1
39900.0,0.568070131414278,salaried,0.3051095363205447,52,0.7873655989748055,10200.0,0.09853927962614228,0,0.256,1
73500.0,0.654829098465105,salaried,0.30702095214173125,17,0.9393120230814597,2700.0,0.32651688676403556,3,0.037,0
26600.0,0.5479279881028558,salaried,0.10998272172584572,6,0.6483975507433187,20400.0,0.17343299091617392,1,0.767,1
55800.0,0.6894183590161296,salaried,0.2614514886312482,3,0.7990160651209854,1900.0,0.22309585400509752,2,0.034,0
20500.0,0.5938053022461133,gig_worker,0.2622552006896864,48,0.7660015561585513,2000.0,0.22000850190126636,2,0.098,1
18700.0,0.762215585954769,salaried,0.1323653960199932,1,0.5733864739616773,2100.0,0.0784746110807565,2,0.112,0
31300.0,0.8504108760319095,gig_worker,0.5857098774001761,3,0.6668618236715118,3000.0,0.12461608200468853,1,0.096,2
61900.0,0.7511531685616403,salaried,0.31806187963606963,1,0.8981517365775751,8900.0,0.11837450591962718,1,0.144,0
25100.0,0.5946315448028936,salaried,0.35749862994905357,13,0.9279113605952143,8800.0,0.18253471025334672,2,0.351,0
11300.0,0.8881333099206082,salaried,0.2713443844166428,18,0.5947229734186316,2100.0,0.21000060559493935,0,0.186,0
45000.0,0.8986537218376736,salaried,0.364614565060523,0,0.6335436238081944,2400.0,0.31746851709065943,3,0.053,0
28200.0,0.4541972623381747,self_employed,0.20583499577692194,17,0.9075980746547225,7600.0,0.3044620524860998,3,0.27,0
34200.0,0.7807809200892875,self_employed,0.3851083512784966,12,0.7671408907180259,2700.0,0.08701829217890711,0,0.079,0
19300.0,0.9160215321759939,salaried,0.16167129968598337,35,0.7064725391000798,2100.0,0.08351607585600931,1,0.109,0
31100.0,0.668034123213364,self_employed,0.4407837203350673,42,0.5162220653760626,11500.0,0.4983241603790256,1,0.37,2
12400.0,0.7490202898448496,gig_worker,0.20859799735290474,27,0.6344525557753283,100.0,0.12203904118251063,1,0.008,0
68400.0,0.768986827832609,salaried,0.3591162963879335,15,0.6415992393042352,7300.0,0.3232508977584605,1,0.107,1
49200.0,0.676482447436275,salaried,0.2814399491213188,5,0.9361918894811703,7300.0,0.17649270454400462,2,0.148,0
30400.0,0.7811676476877288,self_employed,0.13067979426414056,45,0.8190473026881591,7000.0,0.29964172111208204,1,0.23,0
44400.0,0.802394943249713,salaried,0.5419772587763343,10,0.7901340494125506,3500.0,0.06487439983813637,0,0.079,2
20500.0,0.9591457639062969,unemployed,0.2444258528189647,10,0.8814755045621926,3000.0,0.18003937630647124,0,0.146,0
48100.0,0.7884017711424025,self_employed,0.30149830817985107,59,0.8527241298870089,11200.0,0.12134965877832007,2,0.233,1
24500.0,0.9566210096431114,self_employed,0.41812760129943427,89,0.9346297886626327,13100.0,0.09748964410587448,0,0.535,0
23600.0,0.6159546843438954,salaried,0.45322188408411984,54,0.7667503722218652,3300.0,0.157815877802524,1,0.14,0
17000.0,0.7688981522195986,self_employed,0.4799896790956086,152,0.8778954380312991,2600.0,0.11820019377779355,3,0.153,0
36300.0,0.73498258245365,salaried,0.1833180022605081,48,0.8244045036300277,100.0,0.2730174395141734,0,0.003,0
29700.0,0.8333109729140478,unemployed,0.17719953122516102,29,0.757413399400953,10400.0,0.2183845093723622,2,0.35,1
56700.0,0.6388861240627407,self_employed,0.24473950367693934,8,0.7007311154768919,7000.0,0.1518314887214205,1,0.123,0
15900.0,0.9352316929907271,salaried,0.4901551520725705,73,0.34419341220993216,8200.0,0.4414001364102702,2,0.516,1
36400.0,0.7981484368206196,self_employed,0.6106554271993045,50,0.8394155947266128,7400.0,0.05601288143699199,0,0.203,1
51500.0,0.6232732081114306,salaried,0.37410604661027724,6,0.8260588214516541,4200.0,0.2523185214802694,0,0.082,0
89600.0,0.5425549955584757,salaried,0.04653871717130287,16,0.8788369953303903,6300.0,0.29796752399180987,0,0.07,0
32400.0,0.5227298794709063,self_employed,0.5922909946757082,1,0.7982633679603159,6500.0,0.15674858342684603,0,0.201,2
24200.0,0.5017176206616485,self_employed,0.349566172754426,73,0.7934234165800083,12200.0,0.17253784083294776,0,0.504,2
32000.0,0.5605741084987386,self_employed,0.2131700512380738,20,0.5993356347571687,12100.0,0.3609326014064986,0,0.378,1
54500.0,0.8739469945796484,salaried,0.2639940843466384,6,0.8570718429313956,1500.0,0.26931766220610565,3,0.028,0
54500.0,0.547962042169328,self_employed,0.30398148839428596,8,0.832351949720959,500.0,0.1439540332549433,2,0.009,1
27600.0,0.7825184635070559,salaried,0.5672813124238812,94,0.7027208377812506,1000.0,0.08465366216034112,1,0.036,0
54000.0,0.538997455513186,self_employed,0.46781753053016806,22,0.7556832465492235,3700.0,0.18445384890127722,1,0.069,2
29000.0,0.6810705214260466,self_employed,0.05673707700836097,13,0.7154879358956446,12800.0,0.5477436056513403,0,0.441,0
44200.0,0.6890308811928142,self_employed,0.2822417683162709,16,0.8007025763046037,7000.0,0.1613439401442389,1,0.158,0
38500.0,0.6506537250798645,gig_worker,0.12659810687904863,2,0.8867416488913733,8600.0,0.3271867934769324,1,0.223,0
23700.0,0.7005242624708561,gig_worker,0.4999283641215229,1,0.790938650283181,4400.0,0.305687662667538,0,0.186,1
17400.0,0.7540940435299326,unemployed,0.43822762832800616,21,0.7142118751371161,1100.0,0.14642993430350426,1,0.063,2
52200.0,0.7399303117933508,unemployed,0.16329285247065808,17,0.7219633808912821,12600.0,0.18964972551169357,0,0.241,0
59400.0,0.8455533755341779,gig_worker,0.3129392012560667,10,0.8783286029916406,13600.0,0.37832010197071797,1,0.229,0
36000.0,0.5578544311138992,unemployed,0.5413144706176757,20,0.9490368189446631,3600.0,0.29814424381545035,0,0.1,1
29000.0,0.7953548623976918,gig_worker,0.41784445079436594,1,0.6544313563743246,1800.0,0.15906881681600957,0,0.062,1
14700.0,0.7949275944676922,gig_worker,0.24557915749327608,69,0.5315864392458665,4100.0,0.28235080840130705,3,0.279,0
51500.0,0.7680364731359623,salaried,0.2221683100807244,8,0.6981745816386608,10600.0,0.08977549674371631,2,0.206,0
33900.0,0.542893063181009,salaried,0.30342215396554595,1,0.9323465258599651,6100.0,0.03625599784650266,0,0.18,1
25500.0,0.8655485360752754,gig_worker,0.5863477778773634,4,0.8688738784878994,4500.0,0.2280401237747483,2,0.176,0
44800.0,0.5771174267054607,self_employed,0.18214878636288054,2,0.7120466033373926,9900.0,0.08929899542810124,0,0.221,1
13200.0,0.9105991660327397,gig_worker,0.425387002996058,4,0.9631505355362268,5600.0,0.13853139668302827,2,0.424,0
16500.0,0.7356224183703731,salaried,0.08533537881754619,12,0.8161163016127637,2700.0,0.2044736682285184,0,0.164,0
20100.0,0.7427791936148864,salaried,0.3619508624715657,32,0.5442243777356531,6200.0,0.3308531778017454,0,0.308,1
37900.0,0.5958800329324698,gig_worker,0.0671569182305665,7,0.5145812220656025,600.0,0.10841092719388859,1,0.016,1
32200.0,0.9133422157524486,unemployed,0.3715737059553359,13,0.6408137059871432,18200.0,0.29108128439326764,3,0.565,1
40200.0,0.5784131998001011,salaried,0.4250621300295692,63,0.7724035229705613,8500.0,0.1305480875145663,2,0.211,2
49800.0,0.8848425465645193,gig_worker,0.1713341717879344,8,0.7546825432918477,800.0,0.7160388631264641,0,0.016,0
40900.0,0.5295081524849873,gig_worker,0.5191446272552441,38,0.6521009952932224,3600.0,0.29541257602356386,1,0.088,1
69100.0,0.8064693001419327,salaried,0.4364514698705164,4,0.42851804860314735,6900.0,0.08330416417753408,2,0.1,1
49800.0,0.7830646374398563,salaried,0.25453568884665656,4,0.7802183630072952,7100.0,0.24837017755838384,2,0.143,0
27500.0,0.6226861084532436,salaried,0.4258060370047224,14,0.9723193355782055,8300.0,0.23787594063704984,0,0.302,1
21900.0,0.3071215874388056,salaried,0.028563271431746997,6,0.8170491186844732,4300.0,0.18689755990861473,1,0.196,1
28000.0,0.5118680729061208,self_employed,0.567387956345927,56,0.902107041529227,16700.0,0.23536856608504683,0,0.596,2
41600.0,0.6029954863325684,salaried,0.07383096417821217,1,0.8701427248765352,18100.0,0.3127585381279657,1,0.435,0
23200.0,0.9463039106805294,salaried,0.1432862182998745,21,0.7856365927937659,10400.0,0.6326250120804428,2,0.448,0
42200.0,0.7868502062427791,gig_worker,0.022707385225486782,22,0.9399235119791305,6100.0,0.3784502654419231,1,0.145,0
39800.0,0.6712147220852495,self_employed,0.31253877442583183,1,0.8889765559380037,1800.0,0.18558308632268408,0,0.045,1
17200.0,0.8978007637830253,self_employed,0.08664386200952305,31,0.8500419379014557,5800.0,0.05641815704926617,2,0.337,0
49300.0,0.8072995828221484,salaried,0.38421096428499035,15,0.8994419867588775,20300.0,0.14100074574487959,2,0.412,1
35300.0,0.6401352198628608,gig_worker,0.2849868127262505,30,0.5802308558031246,6500.0,0.28404612624149156,2,0.184,1
67500.0,0.6387842116507655,gig_worker,0.06927587913738027,42,0.6999426089831458,5800.0,0.3512227298970386,2,0.086,0
29000.0,0.6728640929242197,self_employed,0.29075507976753845,9,0.8659583262986971,5000.0,0.22461469163194467,1,0.172,0
24900.0,0.7932502998149824,unemployed,0.18049622791757364,15,0.6031712389626928,3000.0,0.208323185159102,3,0.12,0
16000.0,0.4010136119707568,gig_worker,0.3975919912718772,7,0.5873317984121786,2700.0,0.21397732832871358,1,0.169,2
15800.0,0.8692993073424229,gig_worker,0.11718204508607231,5,0.6684352708887866,9400.0,0.4720062248870606,0,0.595,0
46400.0,0.7932401661339586,gig_worker,0.21547831314518484,0,0.8256409353681121,8200.0,0.4140759599216301,0,0.177,0
64100.0,0.7181553135510255,salaried,0.19582282042919377,79,0.7791822184004688,1500.0,0.2128957362988896,0,0.023,0
27800.0,0.6538946517437563,salaried,0.32447114702701546,13,0.9423121322843697,14200.0,0.4552960970209053,3,0.511,0
26800.0,0.6943275000130085,salaried,0.1733672772372511,0,0.6198110790172799,8500.0,0.15049252113416653,0,0.317,0
30400.0,0.6670563877296092,salaried,0.5186913884455986,0,0.6624212912656233,19700.0,0.25214772206807967,0,0.648,2
51000.0,0.6094997440259539,salaried,0.418800743422792,8,0.658710067495574,3000.0,0.29080528958363744,3,0.059,1
17300.0,0.45643586803287234,gig_worker,0.3358477507786562,0,0.5920245721879136,9900.0,0.29517385862742845,0,0.572,2
33100.0,0.9012438905436297,salaried,0.5796322442186058,11,0.7280588664635117,2200.0,0.1066475094632735,0,0.066,0
47000.0,0.7957954187861261,unemployed,0.04302918538963834,1,0.5965691928977495,600.0,0.14687253602702094,1,0.013,0
37700.0,0.7779518684450557,self_employed,0.40582554327014314,0,0.8140362974827936,10000.0,0.4335265939953051,1,0.265,0
4400.0,0.8562434481044091,salaried,0.44780808086371565,26,0.6269226116428823,2100.0,0.19892897521113947,1,0.477,1
41000.0,0.6727127910725418,self_employed,0.18606086280819695,56,0.7555703652485641,7300.0,0.4788590039056013,0,0.178,0
37900.0,0.7187936976060043,salaried,0.3211163570160875,12,0.8905116754069314,6500.0,0.1903313642994334,1,0.172,0
55800.0,0.5149838114927157,unemployed,0.34429222460129416,43,0.8649165771830274,4000.0,0.07505804822630115,1,0.072,1
61600.0,0.5710257199923331,gig_worker,0.0973888873987321,0,0.9528472765431278,2200.0,0.09372632112630884,0,0.036,0
54400.0,0.7588252532421038,salaried,0.3994778361869812,36,0.5945607552282501,9400.0,0.2171342354998996,2,0.173,1
30500.0,0.8337276287964589,unemployed,0.47032262398061847,1,0.7364631448983809,5000.0,0.12229593085506112,1,0.164,1
11000.0,0.5530131859871288,gig_worker,0.2352880810741648,43,0.7838865125141777,300.0,0.36292153102923547,0,0.027,0
76700.0,0.990769209532324,salaried,0.11041405087327502,51,0.7905316754067898,5700.0,0.1865943674226353,1,0.074,0
26700.0,0.9443998538648304,self_employed,0.09188625957639718,36,0.6115364920277615,1100.0,0.43447084869824976,0,0.041,0
30000.0,0.6285401789523131,self_employed,0.1726236523218788,41,0.6014879580318857,3800.0,0.23267562851840193,0,0.127,1
63700.0,0.8399886414941705,salaried,0.5104762630363725,19,0.9192369593815845,5600.0,0.505308542550036,1,0.088,0
19400.0,0.7530063864453667,gig_worker,0.3370502342575562,7,0.7602859868887798,100.0,0.30364910031254383,1,0.005,0
13400.0,0.5843194927977614,salaried,0.30224025339722843,24,0.45640993610939,2900.0,0.11629550502629492,0,0.216,2
23200.0,0.5990022955057938,self_employed,0.36381381948355446,13,0.695729244844836,4300.0,0.05522827865779102,2,0.185,2
20000.0,0.8073364210252524,salaried,0.45640311327193556,0,0.9174700013930467,8700.0,0.07573541795677913,1,0.435,0
12600.0,0.8032307122100799,unemployed,0.32784131515444076,15,0.9599509086543315,11000.0,0.10967953232276248,1,0.873,1
28100.0,0.5993692009741056,gig_worker,0.7627416024929025,25,0.8359251872379487,6800.0,0.4144474540168085,3,0.242,2
30600.0,0.7517449290537518,salaried,0.2888085050626862,0,0.5765974984234162,12400.0,0.032447536529216905,0,0.405,1
12200.0,0.9047779557545984,salaried,0.504354989988994,23,0.9104384107265471,8200.0,0.11296653101689713,1,0.672,1
24800.0,0.697917617192305,salaried,0.5703547129823691,25,0.7102145588490067,1000.0,0.45185186842500763,0,0.04,1
19300.0,0.7419406749965687,gig_worker,0.3549427321635923,4,0.4421853957436882,9400.0,0.19186798616740738,2,0.487,2
9000.0,0.6710158972678617,salaried,0.22432904211507168,13,0.8422215153271045,1400.0,0.2474386958784428,3,0.156,0
31100.0,0.8381637898170762,gig_worker,0.18708708621138168,80,0.9217991889913175,10500.0,0.22587655598694692,0,0.338,0
32700.0,0.6553708983537365,unemployed,0.24788373220170898,51,0.8630200347505402,9900.0,0.228507515751727,1,0.303,0
19300.0,0.377928603258215,self_employed,0.26421378382621374,12,0.611544143420462,6200.0,0.25457413149192665,4,0.321,2
49100.0,0.9331217606182102,salaried,0.4291332675122205,10,0.759391605623357,5000.0,0.10547459690826211,2,0.102,0
29700.0,0.5594378201873655,salaried,0.1871711293816978,3,0.3703316373732185,4700.0,0.10261800192589457,0,0.158,1
19800.0,0.4748445998954276,self_employed,0.16564270698343314,0,0.8590380773697863,8600.0,0.06614467793487862,1,0.434,0
11700.0,0.7920127768820547,self_employed,0.08800623237817382,8,0.6858826755069247,3300.0,0.5656663623498838,1,0.282,0
33600.0,0.5112106097692911,self_employed,0.5397808648939341,67,0.581738620157923,3500.0,0.020108727870626727,0,0.104,2
37800.0,0.9075973766317633,self_employed,0.2972410711403488,76,0.5713334939293127,5100.0,0.4114574412370731,2,0.135,0
22500.0,0.6626371826030342,salaried,0.056085723452247195,40,0.5673430590263459,2500.0,0.1063435235323083,1,0.111,0
